source_player_id,player_name,birth_date,country,season,league,role,age,sample_size,k_pct,bb_pct,iso,contact_pct,chase_pct,avg_fastball_velocity,zone_pct,sprint_speed,biomech_score,player_id,match_method,country_std,performance_index,position,signing_bonus_usd,country_std_canonical,overall_future_value,position_group,age_band,bonus_tier,next_season_index,next_season,positive_outcome
INT-0258,Esteban Dominguez,2006-10-15,Japan,2024,Industrial League,Position Player,18,581,0.2510214701299932,0.0763474668130656,0.0503542329343226,0.6659569133293826,0.3403387854328059,,,26.896489255463667,59.92965477686402,INT-0258,source_id,Japan,-0.735084797654693,OF,53000.0,Japan,45,OF,18 and under,Under $100K,0.550820466742911,2025.0,1.0
INT-0258,Esteban Dominguez,2006-10-15,Japan,2025,NPB Farm,Position Player,19,98,0.2615611221373796,0.0805588348246385,0.1063465312114243,0.7715249355761546,0.2928711139863381,,,27.65221463025446,61.24463074714118,INT-0258,source_id,Japan,0.550820466742911,OF,53000.0,Japan,45,OF,19-20,Under $100K,,,
INT-0259,Javier Rojas,2001-02-09,VZ,2022,Complex League,Pitcher,21,125,0.2443198291580914,0.1133921392957268,,,,84.36243180293991,0.4993977496504643,,40.19447880647954,INT-0259,source_id,Venezuela,-0.19221695287725454,RHP,31000.0,Venezuela,50,Pitcher,21-22,Under $100K,0.5319188016649106,2023.0,1.0
INT-0259,Javier Rojas,2001-02-09,Venezuela,2023,Complex League,Pitcher,22,285,0.2629319723322524,0.1018177949668679,,,,90.14082892150132,0.5062359648496757,,45.3602993785975,INT-0259,source_id,Venezuela,0.5319188016649106,RHP,31000.0,Venezuela,50,Pitcher,21-22,Under $100K,0.4612163216840189,2024.0,1.0
INT-0259,Javier Rojas,2001-02-09,Venezuela,2024,Dominican Summer League,Pitcher,23,253,0.2588161236627189,0.0725758317808465,,,,92.74864984022382,0.4468423381072584,,43.2006665444749,INT-0259,source_id,Venezuela,0.4612163216840189,RHP,31000.0,Venezuela,50,Pitcher,23+,Under $100K,-0.0756904979925703,2025.0,0.0
INT-0259,JAVIER ROJAS,2001-02-09,Venezuela,2025,Dominican Summer League,Pitcher,24,114,0.2053080492227794,0.0743728139006956,,,,90.0194198738161,0.4861144372894777,,41.804211899042805,INT-0259,source_id,Venezuela,-0.0756904979925703,RHP,31000.0,Venezuela,50,Pitcher,23+,Under $100K,,,
INT-0260,Rafael Martinez,1999-12-08,Japan,2022,NPB Farm,Pitcher,23,587,0.2212428245531745,0.1299484596185813,,,,90.68590456549585,0.474055418353994,,62.82315224255957,INT-0260,source_id,Japan,0.2739045789465008,RHP,153000.0,Japan,40,Pitcher,23+,$100K-$499K,-0.4120390756330259,2023.0,0.0
INT-0260,Rafael Martinez,1999-12-08,Japan,2023,Industrial League,Pitcher,24,339,0.202929262569331,0.1287317687789267,,,,88.93635394413342,0.4372799520953593,,47.14955696122647,INT-0260,source_id,Japan,-0.4120390756330259,RHP,153000.0,Japan,40,Pitcher,23+,$100K-$499K,-0.5384603366903304,2024.0,0.0
INT-0260,Rafael Martinez,1999-12-08,Japan,2024,Industrial League,Pitcher,25,532,0.2085273639704497,0.132208110661504,,,,88.6192369559294,0.4317196272690752,,51.82715643057341,INT-0260,source_id,Japan,-0.5384603366903304,RHP,153000.0,Japan,40,Pitcher,23+,$100K-$499K,0.5809280722699127,2025.0,1.0
INT-0260,Rafael Martinez,1999-12-08,Japan,2025,Industrial League,Pitcher,26,501,0.277440761430123,0.065268941653874,,,,91.47597915467308,0.444184651902502,,55.62437467034239,INT-0260,source_id,Japan,0.5809280722699127,RHP,153000.0,Japan,40,Pitcher,23+,$100K-$499K,,,
INT-0261,Ji-ho Jimenez 2,2007-04-22,Dominican Republic,2024,Complex League,Pitcher,17,378,0.2602823533711572,0.1250599721919625,,,,91.52649981844516,0.5321905857044791,,34.39762445425231,INT-0261,source_id,Dominican Republic,0.18831506288209238,RHP,85000.0,Dominican Republic,50,Pitcher,18 and under,Under $100K,0.5513452810217433,2025.0,1.0
INT-0261,Ji-ho Jimenez 2,2007-04-22,Dominican Republic,2025,Complex League,Pitcher,18,376,0.2281056383366018,0.0648866224724682,,,,93.57233524469116,0.5205216552007159,,41.46409032201072,INT-0261,source_id,Dominican Republic,0.5513452810217433,RHP,85000.0,Dominican Republic,50,Pitcher,18 and under,Under $100K,,,
INT-0262,Carlos Perez,2005-01-08,COL,2023,Colombian Winter League,Pitcher,18,161,0.2220038417466739,0.0555648239557997,,,,89.89561344467826,0.5343475857282538,,53.8511629619399,INT-0262,source_id,Colombia,0.9007181492607981,RHP,55000.0,Colombia,45,Pitcher,18 and under,Under $100K,0.41580244565334945,2024.0,0.0
INT-0262,Carlos Perez,2005-01-08,Colombia,2024,Complex League,Pitcher,19,418,0.2150185357468741,0.0725914228237363,,,,89.95869644019923,0.5085966948400215,,55.905146262573496,INT-0262,source_id,Colombia,0.41580244565334945,RHP,55000.0,Colombia,45,Pitcher,19-20,Under $100K,0.47565802908751664,2025.0,1.0
INT-0262,Carlos Perez,2005-01-08,Colombia,2025,Complex League,Pitcher,20,224,0.203940625177586,0.0618071448853025,,,,90.4105558457698,0.5273628781160817,,58.93496333838879,INT-0262,source_id,Colombia,0.47565802908751664,RHP,55000.0,Colombia,45,Pitcher,19-20,Under $100K,,,
INT-0263,Luis Mendez,2002-08-01,Dominican Republic,2022,Complex League,Position Player,20,87,0.2007429559546572,0.0737659259165886,0.1492086318901078,0.7890551969155322,0.2809701521471462,,,23.5,47.4928995439129,INT-0263,source_id,Dominican Republic,0.3261523844629429,OF,106000.0,Dominican Republic,50,OF,19-20,$100K-$499K,0.5639801651051175,2023.0,1.0
INT-0263,Luis Mendez,2002-08-01,Dominican Republic,2023,Complex League,Position Player,21,197,0.2345919388853445,0.0788393288830551,0.1476708938869539,0.7632655312007955,0.2466363278575945,,,25.51172489094988,50.134433267645846,INT-0263,source_id,Dominican Republic,0.5639801651051175,OF,106000.0,Dominican Republic,50,OF,21-22,$100K-$499K,0.7211394215894451,2024.0,1.0
INT-0263,Luis Mendez,2002-08-01,Dominican Republic,2024,Complex League,Position Player,22,207,0.1964535349528138,0.0930202853171721,0.2240607692842358,0.7753370928493761,0.2759926001920845,,,25.956389899594544,44.29738101814286,INT-0263,source_id,Dominican Republic,0.7211394215894451,OF,106000.0,Dominican Republic,50,OF,21-22,$100K-$499K,0.49362116303264825,2025.0,1.0
INT-0263,Luis Mendez,2002-08-01,Dominican Republic,2025,Complex League,Position Player,23,327,0.2118615578353685,0.0949692040388679,0.1348387842498994,0.8128128515351627,0.2666344745457855,,,26.231030556578677,44.16184201587278,INT-0263,source_id,Dominican Republic,0.49362116303264825,OF,106000.0,Dominican Republic,50,OF,23+,$100K-$499K,,,
INT-0264,Javier Fernandez,2006-01-22,Venezuela,2025,Dominican Summer League,Pitcher,19,370,0.2505634099858242,0.1396136778950616,,,,91.74077809404368,0.4576202883559164,,42.11602761603022,INT-0264,source_id,Venezuela,-0.30052412266872164,RHP,118000.0,Venezuela,55,Pitcher,19-20,$100K-$499K,,,
INT-0265,Esteban Dominguez 2,2006-08-09,Dominican Republic,2025,Complex League,Pitcher,19,311,0.1828233627968903,0.0757433940377754,,,,88.55085739587764,0.4916026166815044,,49.09569996892588,INT-0265,source_id,Dominican Republic,-0.20195991228792243,RHP,16000.0,Dominican Republic,40,Pitcher,19-20,Under $100K,,,
INT-0266,Ren Alvarez,2005-04-23,Venezuela,2022,Dominican Summer League,Position Player,17,281,0.2224008201376222,0.0850618127333001,0.0831992470525129,0.7654340028307165,0.3451518382289747,,,27.269078654467407,56.240706725150375,INT-0266,source_id,Venezuela,0.3190217339530986,OF,119000.0,Venezuela,35,OF,18 and under,$100K-$499K,0.7266971909569412,2023.0,1.0
INT-0266,Ren Alvarez,2005-04-23,Venezuela,2023,Complex League,Position Player,18,434,0.2241772261393626,0.0975228852003017,0.1121318044518689,0.787017402152004,0.3068458130968252,,,27.24817763416369,58.63270750461868,INT-0266,source_id,Venezuela,0.7266971909569412,OF,119000.0,Venezuela,35,OF,18 and under,$100K-$499K,0.7432609380384765,2024.0,1.0
INT-0266,REN ALVAREZ,2005-04-23,Venezuela,2024,Dominican Summer League,Position Player,19,340,0.2631772454553577,0.0936304425122048,0.0887675742005153,0.7568399941322921,0.236312248107429,,,27.15574944889873,66.99132064771896,INT-0266,source_id,Venezuela,0.7432609380384765,OF,119000.0,Venezuela,35,OF,19-20,$100K-$499K,0.3285076786017503,2025.0,0.0
INT-0266,Ren Alvarez,2005-04-23,VEN,2025,Complex League,Position Player,20,322,0.2768127309008051,0.071934311574143,0.1011435487811311,0.7264433485624865,0.2544073108778233,,,26.6784877079703,64.22461013121193,INT-0266,source_id,Venezuela,0.3285076786017503,OF,119000.0,Venezuela,35,OF,19-20,$100K-$499K,,,
INT-0267,Gabriel Garcia,2003-09-06,Dominican Republic,2022,Dominican Summer League,Position Player,19,398,0.2288180962761109,0.0923879270077091,0.1175531401084371,0.7496450834766223,0.2803303671252125,,,27.132547887288087,65.51119215066896,INT-0267,source_id,Dominican Republic,0.850895214175639,IF,84000.0,Dominican Republic,45,IF,19-20,Under $100K,0.8491921958514124,2023.0,1.0
,Gabriel Garcia,2003-09-06,D.R.,2023,Dominican Summer League,Position Player,20,583,0.2283380981143029,0.0845847766934677,0.1607653043969528,0.75316605632136,0.2557802293789423,,,26.66543235423888,55.99385716413621,INT-0267,name_birth_date,Dominican Republic,0.8491921958514124,IF,84000.0,Dominican Republic,45,IF,19-20,Under $100K,0.5971638214104413,2024.0,1.0
INT-0267,Gabriel Garcia,2003-09-06,Dominican Republic,2024,Dominican Summer League,Position Player,21,602,0.220891409878991,0.1007881454805838,0.1474423930152301,0.7559222635259311,0.3001120708413823,,,25.99859323355333,67.6459119079137,INT-0267,source_id,Dominican Republic,0.5971638214104413,IF,84000.0,Dominican Republic,45,IF,21-22,Under $100K,0.5051767005626311,2025.0,1.0
INT-0267,Gabriel Garcia,2003-09-06,Dominican Republic,2025,Dominican Summer League,Position Player,22,171,0.1689300866978569,0.0805858706901247,0.1635662187825603,0.719825900298516,0.2341180310446511,,,26.78583205022101,54.57614856290543,INT-0267,source_id,Dominican Republic,0.5051767005626311,IF,84000.0,Dominican Republic,45,IF,21-22,Under $100K,,,
INT-0268,Seong-hyun Quintero,2006-06-03,Japan,2022,Industrial League,Position Player,16,368,0.2397688627983061,0.0788836966906142,0.0841919484220748,0.6992209998462388,0.2618471867052563,,,25.33888331573236,41.39552999722477,INT-0268,source_id,Japan,-0.40903768729811496,OF,103000.0,Japan,50,OF,18 and under,$100K-$499K,-0.2940963824381391,2023.0,0.0
INT-0268,Seong-hyun Quintero,2006-06-03,Japan,2023,Industrial League,Position Player,17,184,0.2886143054252066,0.086893537180882,0.0971190040243809,0.7407943014895112,0.3079597042831314,,,25.129431806358,47.92238414573787,INT-0268,source_id,Japan,-0.2940963824381391,OF,103000.0,Japan,50,OF,18 and under,$100K-$499K,-0.6829999587497354,2024.0,0.0
,SEONG-HYUN QUINTERO,2006-06-03,JPN,2024,NPB Farm,Position Player,18,618,0.1854039938580601,0.1101046374882178,0.1193718259067508,0.7132355041099406,0.3106395695516005,,,24.4840683260211,40.22455877220143,INT-0268,name_birth_date,Japan,-0.6829999587497354,OF,103000.0,Japan,50,OF,18 and under,$100K-$499K,-0.7287144534183642,2025.0,0.0
INT-0268,Seong-hyun Quintero,2006-06-03,JPN,2025,Industrial League,Position Player,19,147,0.230145215336665,0.0969212361008685,0.0817330435206213,0.7467096353821691,0.3209793320694848,,,25.11083331130312,40.82772909757741,INT-0268,source_id,Japan,-0.7287144534183642,OF,103000.0,Japan,50,OF,19-20,$100K-$499K,,,
INT-0269,Haruto Estrada,2004-01-23,South Korea,2022,Independent,Pitcher,18,497,0.1067952806556157,0.0904316582594324,,,,88.16965734726296,0.4908845880120712,,48.04834673457972,INT-0269,source_id,South Korea,-0.33813962065216235,LHP,41000.0,South Korea,40,Pitcher,18 and under,Under $100K,0.12185311591534656,2023.0,0.0
INT-0269,Haruto Estrada,2004-01-23,South Korea,2023,Independent,Pitcher,19,261,0.2056666063886181,0.0795322815625715,,,,88.91661715134643,0.460339954932845,,48.403918786169854,INT-0269,source_id,South Korea,0.12185311591534656,LHP,41000.0,South Korea,40,Pitcher,19-20,Under $100K,0.045221402737015026,2024.0,0.0
INT-0269,Haruto Estrada,2004-01-23,South Korea,2024,Independent,Pitcher,20,197,0.222603545466196,0.1110207744883581,,,,88.38823516773851,0.491574802505997,,59.57591400307262,INT-0269,source_id,South Korea,0.045221402737015026,LHP,41000.0,South Korea,40,Pitcher,19-20,Under $100K,0.18424356573568543,2025.0,0.0
INT-0269,Haruto Estrada,2004-01-23,South Korea,2025,Independent,Pitcher,21,438,0.2318189445463376,0.0920109775502869,,,,89.30669614651677,0.5070460676428097,,56.18021710442508,INT-0269,source_id,South Korea,0.18424356573568543,LHP,41000.0,South Korea,40,Pitcher,21-22,Under $100K,,,
INT-0270,  Ji-ho Lee ,2001-08-10,Japan,2022,NPB Farm,Pitcher,21,510,0.1586545797017076,0.0469721574137273,,,,89.19954667474715,0.5447059773487722,,47.96518316630379,INT-0270,source_id,Japan,0.6765075993965068,RHP,10000.0,Japan,40,Pitcher,21-22,Under $100K,-0.08678208539634075,2023.0,0.0
INT-0270,Ji-ho Lee,2001-08-10,Japan,2023,NPB Farm,Pitcher,22,611,0.0873379853135791,0.0501083854166221,,,,87.98202728754559,0.5338041805993882,,49.134000327016736,INT-0270,source_id,Japan,-0.08678208539634075,RHP,10000.0,Japan,40,Pitcher,21-22,Under $100K,0.41084833883753796,2024.0,0.0
INT-0270,Ji-ho Lee,2001-08-10,Japan,2024,Industrial League,Pitcher,23,209,0.1553345392799408,0.03,,,,88.00225473585081,0.5967415659428134,,47.68630202524721,INT-0270,source_id,Japan,0.41084833883753796,RHP,10000.0,Japan,40,Pitcher,23+,Under $100K,0.4511160970496759,2025.0,1.0
INT-0270,JI-HO LEE,2001-08-10,Japan,2025,NPB Farm,Pitcher,24,262,0.2112747019012368,0.0502235228725758,,,,88.58886755980747,0.5446424668757406,,53.79803642472603,INT-0270,source_id,Japan,0.4511160970496759,RHP,10000.0,Japan,40,Pitcher,23+,Under $100K,,,
INT-0271,ESTEBAN LOPEZ,2004-11-26,Venezuela,2022,Complex League,Pitcher,18,555,0.1886374686724641,0.1040851329260685,,,,88.30952409713335,0.4307997031795614,,40.66002943495123,INT-0271,source_id,Venezuela,-0.3880630100643253,LHP,88000.0,Venezuela,40,Pitcher,18 and under,Under $100K,-0.7120268046961803,2023.0,0.0
INT-0271,Esteban Lopez,2004-11-26,VZ,2023,Dominican Summer League,Pitcher,19,194,0.1446326903063241,0.1224327225257806,,,,88.57257428794551,0.435696151152816,,48.88946657812403,INT-0271,source_id,Venezuela,-0.7120268046961803,LHP,88000.0,Venezuela,40,Pitcher,19-20,Under $100K,-0.29463914524837137,2024.0,0.0
INT-0271,Esteban Lopez,2004-11-26,Venezuela,2024,Dominican Summer League,Pitcher,20,274,0.2358815780449816,0.1313201750549126,,,,88.66483315187224,0.4750049146597238,,45.487765294936594,INT-0271,source_id,Venezuela,-0.29463914524837137,LHP,88000.0,Venezuela,40,Pitcher,19-20,Under $100K,-0.7997487476319415,2025.0,0.0
,  ESTEBAN LOPEZ ,2004-11-26,Venezuela,2025,Complex League,Pitcher,21,351,0.1780962242572573,0.1044440576306557,,,,88.2367526008143,0.4267297613216022,,45.19264896795905,INT-0271,name_birth_date,Venezuela,-0.7997487476319415,LHP,88000.0,Venezuela,40,Pitcher,21-22,Under $100K,,,
INT-0272,Santiago Han 3,2003-07-12,Venezuela,2022,Complex League,Position Player,19,97,0.2034513563075932,0.0642503660486671,0.1551391933664076,0.7011515321694998,0.2858229000945639,,,24.998405705627643,41.48713717257098,INT-0272,source_id,Venezuela,-0.21173996688338115,OF,29000.0,Venezuela,50,OF,19-20,Under $100K,0.32201248350603173,2023.0,0.0
INT-0272,Santiago Han 3,2003-07-12,Venezuela,2023,Dominican Summer League,Position Player,20,225,0.2598421962442176,0.056557239480526,0.2299226483364385,0.7352563867392865,0.3190590639402563,,,25.915057291587555,40.36111330718287,INT-0272,source_id,Venezuela,0.32201248350603173,OF,29000.0,Venezuela,50,OF,19-20,Under $100K,0.17966989659354704,2024.0,0.0
INT-0272,Santiago Han 3,2003-07-12,Venezuela,2024,Complex League,Position Player,21,499,0.2329313178226884,0.0763826329674971,0.1408344557939007,0.7531782290980201,0.2658987501893988,,,24.89084923377253,50.65847476940221,INT-0272,source_id,Venezuela,0.17966989659354704,OF,29000.0,Venezuela,50,OF,21-22,Under $100K,0.6346246155604995,2025.0,1.0
INT-0272,Santiago Han 3,2003-07-12,Venezuela,2025,Complex League,Position Player,22,554,0.2203949222752656,0.0656504488274715,0.2228477821245274,0.7925209214952954,0.2571054141023096,,,24.48077862686726,44.56381624883112,INT-0272,source_id,Venezuela,0.6346246155604995,OF,29000.0,Venezuela,50,OF,21-22,Under $100K,,,
INT-0273,Adrian Castillo,1999-06-23,Japan,2022,NPB Farm,Pitcher,23,477,0.1320805975288588,0.1426028622537285,,,,85.62580391553912,0.4562564111692046,,56.15332446799011,INT-0273,source_id,Japan,-0.9347840031505954,RHP,10000.0,Japan,30,Pitcher,23+,Under $100K,-0.6567679001876743,2023.0,0.0
,Adrian Castillo,1999-06-23,Japan,2023,Industrial League,Pitcher,24,351,0.1830658815815322,0.1109002303936493,,,,84.75880658198507,0.3961353099327717,,65.46984336155855,INT-0273,name_birth_date,Japan,-0.6567679001876743,RHP,10000.0,Japan,30,Pitcher,23+,Under $100K,-0.705070704971434,2024.0,0.0
INT-0273,Adrian Castillo,1999-06-23,Japan,2024,NPB Farm,Pitcher,25,440,0.2168242250033875,0.1237232864806758,,,,86.0213741019522,0.4297837343877301,,48.991560145077216,INT-0273,source_id,Japan,-0.705070704971434,RHP,10000.0,Japan,30,Pitcher,23+,Under $100K,-0.3006708215913424,2025.0,0.0
INT-0273,Adrian Castillo,1999-06-23,Japan,2025,NPB Farm,Pitcher,26,313,0.1749595169169241,0.0848631969387632,,,,87.88228993244886,0.4961770163966004,,52.70338710605386,INT-0273,source_id,Japan,-0.3006708215913424,RHP,10000.0,Japan,30,Pitcher,23+,Under $100K,,,
INT-0274,Diego Sato,2003-10-05,Japan,2022,Industrial League,Position Player,19,613,0.1899718097482238,0.1223494425678812,0.132012709576786,0.7127929421564281,0.2313945454827885,,,25.70355684114428,61.29765016281395,INT-0274,source_id,Japan,0.5625127663235177,IF,36000.0,Japan,50,IF,19-20,Under $100K,0.6859167541221182,2023.0,1.0
INT-0274,Diego Sato,2003-10-05,Japan,2023,Industrial League,Position Player,20,275,0.2156297224927807,0.0929514177987115,0.1037694005691306,0.8035636466564602,0.2677024693738634,,,27.208310251532755,45.93134982330452,INT-0274,source_id,Japan,0.6859167541221182,IF,36000.0,Japan,50,IF,19-20,Under $100K,0.3521755396015474,2024.0,0.0
INT-0274,Diego Sato,2003-10-05,Japan,2024,NPB Farm,Position Player,21,251,0.2218633766213371,0.1115989879511853,0.0947228696993939,0.7510798700255918,0.2671537800325961,,,26.26810124690629,61.27737360826527,INT-0274,source_id,Japan,0.3521755396015474,IF,36000.0,Japan,50,IF,21-22,Under $100K,0.6039474335222368,2025.0,1.0
INT-0274,Diego Sato,2003-10-05,Japan,2025,NPB Farm,Position Player,22,547,0.203083149577833,0.1179044228308535,0.1343748539489486,0.8105683506295805,0.2828796058961091,,,26.025758187255388,54.05156989924875,INT-0274,source_id,Japan,0.6039474335222368,IF,36000.0,Japan,50,IF,21-22,Under $100K,,,
INT-0275,Diego Garcia,2000-06-02,Mexico,2022,Mexican Pacific League,Position Player,22,157,0.246727951035866,0.0808942404241284,0.1317362200456012,0.7397561868930104,0.3100407298318802,,,24.62155874270054,34.119993476389965,INT-0275,source_id,Mexico,-0.37861680092401784,IF,338000.0,Mexico,55,IF,21-22,$100K-$499K,-0.14314703350548486,2023.0,0.0
INT-0275,Diego Garcia,2000-06-02,Mexico,2023,Mexican Pacific League,Position Player,23,404,0.2507160815859032,0.0773747518379227,0.1747535755414303,0.7332210012781718,0.2735476129163049,,,24.0283346806937,38.474033501603735,INT-0275,source_id,Mexico,-0.14314703350548486,IF,338000.0,Mexico,55,IF,23+,$100K-$499K,0.5103990863418788,2024.0,1.0
INT-0275,Diego Garcia,2000-06-02,Mexico,2024,Mexican Pacific League,Position Player,24,260,0.225470799521777,0.0785149077220467,0.1821566177779256,0.8073878712494125,0.2955723260033981,,,23.5,53.606057850871146,INT-0275,source_id,Mexico,0.5103990863418788,IF,338000.0,Mexico,55,IF,23+,$100K-$499K,0.21848032628692893,2025.0,0.0
INT-0275,Diego Garcia,2000-06-02,Mexico,2025,Mexican Pacific League,Position Player,25,197,0.1600661929757743,0.0921622614837011,0.2138511814842726,0.7370772111895716,0.2404636405136969,,,24.85591162469241,39.09289196067955,INT-0275,source_id,Mexico,0.21848032628692893,IF,338000.0,Mexico,55,IF,23+,$100K-$499K,,,
INT-0276,Isaac Kim,2000-01-04,Venezuela,2022,Dominican Summer League,Position Player,22,374,0.2183873259841228,0.0812944197024617,0.0492158222254743,0.7328978824682029,0.3380815902627124,,,26.453583487490626,48.85660046569409,INT-0276,source_id,Venezuela,-0.33784794173301536,C,10000.0,Venezuela,40,C,21-22,Under $100K,0.4958005037664855,2023.0,1.0
INT-0276,  Isaac Kim ,2000-01-04,Venezuela,2023,Complex League,Position Player,23,513,0.2369562212360494,0.0809768350417366,0.1629137824251114,0.7639451828734655,0.3173790799989401,,,26.57775209511116,50.33596612341543,INT-0276,source_id,Venezuela,0.4958005037664855,C,10000.0,Venezuela,40,C,23+,Under $100K,-0.1506464422376454,2024.0,0.0
INT-0276,Isaac Kim,2000-01-04,Venezuela,2024,Complex League,Position Player,24,252,0.2570018931738634,0.0947725960392026,0.1047469664120349,0.7383616935601514,0.2746837051160647,,,25.107921011845992,48.740047819589975,INT-0276,source_id,Venezuela,-0.1506464422376454,C,10000.0,Venezuela,40,C,23+,Under $100K,-0.021556850705685887,2025.0,0.0
INT-0276,Isaac Kim,2000-01-04,Venezuela,2025,Complex League,Position Player,25,520,0.2602915904772527,0.0754235739985764,0.1013460308223529,0.7436566534188431,0.3141650852681713,,,26.56129483364245,56.91252687568095,INT-0276,source_id,Venezuela,-0.021556850705685887,C,10000.0,Venezuela,40,C,23+,Under $100K,,,
INT-0278,Ji-ho Yamamoto,2000-11-26,South Korea,2022,Independent,Position Player,22,225,0.2262967551227048,0.068306820174421,0.123583506844066,0.7496241920385571,0.2777472490005701,,,25.407310725372568,41.487136830189385,INT-0278,source_id,South Korea,0.08440884900466208,IF,307000.0,South Korea,45,IF,21-22,$100K-$499K,0.1894879552280719,2023.0,0.0
INT-0278,Ji-ho Yamamoto,2000-11-26,South Korea,2023,KBO Futures,Position Player,23,308,0.1837816644382293,0.1059813993270697,0.1969556270812232,0.7236763845599773,0.2720261104210981,,,23.85597512796348,51.27591592363627,INT-0278,source_id,South Korea,0.1894879552280719,IF,307000.0,South Korea,45,IF,23+,$100K-$499K,-0.21362961753208087,2024.0,0.0
INT-0278,Ji-ho Yamamoto,2000-11-26,South Korea,2024,KBO Futures,Position Player,24,247,0.2549925532087084,0.0917063637120362,0.1571052408426452,0.7403393434685878,0.280242361297133,,,24.83556993536856,35.82962820178606,INT-0278,source_id,South Korea,-0.21362961753208087,IF,307000.0,South Korea,45,IF,23+,$100K-$499K,0.3384057680036458,2025.0,0.0
INT-0278,Ji-ho Yamamoto,2000-11-26,South Korea,2025,Independent,Position Player,25,606,0.2013092416449229,0.069467297901607,0.172823506923952,0.799263866602542,0.2607714944597194,,,24.771072658150807,40.52228718317263,INT-0278,source_id,South Korea,0.3384057680036458,IF,307000.0,South Korea,45,IF,23+,$100K-$499K,,,
INT-0279,LUIS NAVARRO 2,2004-11-22,Venezuela,2022,Complex League,Position Player,18,300,0.214436736804971,0.1127521505566996,0.182022387654658,0.8035738611063956,0.322658068485613,,,26.398902104359703,42.72906883181278,INT-0279,source_id,Venezuela,0.7300684100837274,IF,105000.0,Venezuela,40,IF,18 and under,$100K-$499K,0.3917812154856583,2023.0,0.0
INT-0279,Luis Navarro 2,2004-11-22,VZ,2023,Complex League,Position Player,19,139,0.2081510150981361,0.0917668705581055,0.1522072621440705,0.7704290953216942,0.2716846896004874,,,24.690910450492105,50.4824351222298,INT-0279,source_id,Venezuela,0.3917812154856583,IF,105000.0,Venezuela,40,IF,19-20,$100K-$499K,1.0535405559790805,2024.0,1.0
INT-0279,Luis Navarro 2,2004-11-22,Venezuela,2024,Complex League,Position Player,20,427,0.1912090055392941,0.1075935131332208,0.2197313201630631,0.782892939247031,0.2406759745085086,,,26.82371708848573,45.41785888725551,INT-0279,source_id,Venezuela,1.0535405559790805,IF,105000.0,Venezuela,40,IF,19-20,$100K-$499K,1.0306760912850472,2025.0,1.0
INT-0279,Luis Navarro 2,2004-11-22,Venezuela,2025,Dominican Summer League,Position Player,21,214,0.1814468389314769,0.1249708444565434,0.1716972399227381,0.801393619639904,0.2276877193657722,,,26.182836891721703,54.35246689644399,INT-0279,source_id,Venezuela,1.0306760912850472,IF,105000.0,Venezuela,40,IF,21-22,$100K-$499K,,,
INT-0280,Seong-hyun Lee,2001-05-25,MEX,2022,Mexican Pacific League,Position Player,21,409,0.2534407290427369,0.0639862398792588,0.0331967194627817,0.6926890976690686,0.3411032782740446,,,26.950526461481896,62.70843091881857,INT-0280,source_id,Mexico,-0.3280402372577031,OF,10000.0,Mexico,30,OF,21-22,Under $100K,-0.03573440208739137,2023.0,0.0
INT-0280,Seong-hyun Lee,2001-05-25,Mexico,2023,Mexican Pacific League,Position Player,22,215,0.3076675032872887,0.0983796565937908,0.0848924865038528,0.7101694339189164,0.2860223961940832,,,26.911880187620728,54.17871140677646,INT-0280,source_id,Mexico,-0.03573440208739137,OF,10000.0,Mexico,30,OF,21-22,Under $100K,0.05493163791547867,2024.0,0.0
INT-0280,Seong-hyun Lee,2001-05-25,Mexico,2024,Mexican League,Position Player,23,337,0.2739513657597004,0.0870256930508079,0.0611872874556169,0.7317307527526141,0.2986619492163905,,,26.92847473899877,63.579784961151056,INT-0280,source_id,Mexico,0.05493163791547867,OF,10000.0,Mexico,30,OF,23+,Under $100K,-0.8685850457983229,2025.0,0.0
INT-0280,Seong-hyun Lee,2001-05-25,Mexico,2025,Mexican Pacific League,Position Player,24,189,0.2281917826517377,0.0833599941162525,0.0556414186792594,0.6818738840893338,0.3441541683577409,,,26.054134601774237,58.011597822363534,INT-0280,source_id,Mexico,-0.8685850457983229,OF,10000.0,Mexico,30,OF,23+,Under $100K,,,
INT-0281,RAFAEL TANAKA,2000-05-08,Japan,2022,Industrial League,Pitcher,22,485,0.1732783997658455,0.0747163312200441,,,,88.70598390750072,0.4492152261571303,,38.82525629662064,INT-0281,source_id,Japan,-0.11163232463243067,LHP,10000.0,Japan,30,Pitcher,21-22,Under $100K,0.19481242222154174,2023.0,0.0
INT-0281,Rafael Tanaka,2000-05-08,Japan,2023,Industrial League,Pitcher,23,267,0.1592423941486525,0.0643350781785432,,,,87.59018686964902,0.5188484010831846,,54.33308656993127,INT-0281,source_id,Japan,0.19481242222154174,LHP,10000.0,Japan,30,Pitcher,23+,Under $100K,-0.20036525073738196,2024.0,0.0
INT-0281,Rafael Tanaka,2000-05-08,JPN,2024,Industrial League,Pitcher,24,566,0.1496648365087343,0.0700101027244689,,,,87.98751792939949,0.5139429357764281,,50.19713829257277,INT-0281,source_id,Japan,-0.20036525073738196,LHP,10000.0,Japan,30,Pitcher,23+,Under $100K,0.09409796537786663,2025.0,0.0
